date,nbikes,tmpc,relh,vsby,sknt,drct,holiday,PRCP,TAVG,dry day,phenomenon,weekday,daylight_hrs
2021-02-26,367,6.0,88.13416666666667,6.209999999999998,13.958333333333334,282.9166666666667,False,0.0,6.1,1,,Friday,10.000763565216278
2021-02-27,241,4.208333333333333,93.87583333333333,4.411666666666665,8.416666666666666,258.75,False,0.0,4.2,1,,Saturday,10.081540889249531
2021-02-28,305,4.541666666666667,91.90958333333333,5.791249999999998,9.041666666666666,252.08333333333334,False,0.5,4.7,0,,Sunday,10.162519706123238
2021-03-01,199,4.416666666666667,94.43791666666668,6.029166666666665,11.875,265.4166666666667,False,0.0,4.4,1,,Monday,10.243687402567621
2021-03-02,342,3.4166666666666665,93.01458333333336,5.602499999999998,7.458333333333333,261.6666666666667,False,0.3,3.4,0,None mist,Tuesday,10.325031895595448
2021-03-03,525,2.5833333333333335,97.24333333333334,3.0387500000000003,8.75,253.33333333333334,False,0.0,2.7,1,None fog,Wednesday,10.40654160715874
2021-03-04,303,0.9583333333333334,72.07999999999998,5.446249999999998,5.875,161.66666666666666,False,0.0,1.1,1,,Thursday,10.488205438934266
2021-03-05,661,0.12499999999999982,73.99,6.158333333333332,3.0416666666666665,174.16666666666666,False,0.0,0.3,1,,Friday,10.57001274725716
2021-03-06,705,4.083333333333333,82.43916666666671,6.209999999999998,17.375,275.0,False,0.3,3.9,0,,Saturday,10.65195331821315
2021-03-07,370,3.375,61.507083333333334,6.209999999999998,10.541666666666666,237.5,False,0.3,3.5,0,,Sunday,10.73401734289732
2021-03-08,641,-0.5833333333333331,69.55041666666668,6.209999999999998,2.4166666666666665,127.28522900834452,False,0.0,-0.6,1,,Monday,10.816195392847998
2021-03-09,875,-0.4166666666666667,72.71875000000001,6.209999999999998,3.7083333333333335,177.08333333333334,False,0.0,-0.4,1,,Tuesday,10.898478395654362
2021-03-10,137,0.8750000000000004,80.19541666666667,5.693333333333331,12.75,130.0,False,0.0,0.8,1,Light rain,Wednesday,10.980857610741225
2021-03-11,801,4.791666666666667,94.10291666666664,4.784999999999998,17.708333333333332,199.16666666666666,False,10.9,4.8,0,,Thursday,11.063324605326768
2021-03-12,76,4.666666666666667,89.16041666666666,6.080833333333331,15.166666666666666,236.66666666666666,False,7.9,4.7,0,,Friday,11.145871230549497
2021-03-13,218,3.416666666666666,92.04291666666667,6.106666666666666,9.125,128.33333333333334,False,0.0,3.4,1,,Saturday,11.228489597759044
2021-03-14,221,4.166666666666666,92.51416666666665,5.612916666666664,11.333333333333334,265.8333333333333,False,1.5,4.1,0,,Sunday,11.311172054961277
2021-03-15,535,3.7083333333333335,86.96458333333334,5.708749999999998,7.958333333333333,257.0833333333333,False,7.6,3.8,0,,Monday,11.39391116341044
2021-03-16,621,2.75,83.07624999999999,4.838749999999998,2.2916666666666665,154.05928117083891,False,0.0,2.6,1,,Tuesday,11.476699674336045
2021-03-17,586,3.041666666666666,72.36958333333335,6.184166666666665,4.416666666666667,207.5,False,0.0,3.1,1,,Wednesday,11.559530505793479
2021-03-18,564,1.7916666666666663,77.44458333333334,6.209999999999998,3.1666666666666665,254.16666666666666,False,0.0,1.7,1,,Thursday,11.642396719626234
2021-03-19,545,1.9583333333333333,62.32916666666667,6.209999999999998,6.5,164.58333333333334,False,0.0,1.9,0,,Friday,11.725291498524548
2021-03-20,252,5.625,84.55416666666666,5.940833333333331,15.958333333333334,264.5833333333333,False,0.0,5.4,1,,Saturday,11.80820812316813
2021-03-21,287,5.375,64.38875,6.209999999999998,6.916666666666667,320.4166666666667,False,0.3,5.4,0,,Sunday,11.891139949436479
2021-03-22,546,4.75,87.0775,6.209999999999998,10.458333333333334,274.8926145041723,False,0.0,4.8,1,,Monday,11.974080385671964
2021-03-23,582,5.833333333333333,88.3175,6.209999999999998,12.208333333333334,247.91666666666666,False,0.0,5.8,1,,Tuesday,12.05702286998081
2021-03-24,598,7.333333333333333,85.77,4.955833333333331,13.916666666666666,237.08333333333334,False,0.3,7.3,0,,Wednesday,12.139960847554175
2021-03-25,618,6.416666666666667,85.34958333333334,5.405833333333331,10.875,225.41666666666666,False,0.0,6.4,1,,Thursday,12.222887747995346
2021-03-26,546,7.75,82.35041666666669,5.744999999999998,11.083333333333334,187.5,False,0.0,7.7,1,Light rain,Friday,12.305796962634794
2021-03-27,191,5.75,87.05291666666669,5.925833333333332,10.458333333333334,252.5,False,0.8,5.8,0,,Saturday,12.388681821819041
2021-03-28,226,6.416666666666667,91.48375,4.8374999999999995,13.708333333333334,228.75,False,4.8,6.4,0,Light rain,Sunday,12.4715355721558
2021-03-29,332,8.791666666666666,95.12874999999998,4.976249999999998,17.041666666666668,236.66666666666666,False,5.1,8.8,0,,Monday,12.554351353700465
2021-03-30,546,10.291666666666668,86.43583333333335,6.209999999999998,16.208333333333332,242.91666666666666,False,0.5,10.3,0,,Tuesday,12.637122177069399
2021-03-31,477,8.833333333333334,87.02708333333335,5.357499999999998,10.25,258.3333333333333,False,0.0,8.9,1,Light rain,Wednesday,12.71984090046367
2021-04-01,378,6.375,73.43416666666667,6.209999999999998,7.708333333333333,196.25,False,1.3,6.4,0,,Thursday,12.802500206591235
2021-04-02,304,6.333333333333333,69.42666666666663,6.209999999999998,6.75,295.0,False,0.0,6.3,1,,Friday,12.885092579472598
2021-04-03,560,4.75,56.004166666666656,6.209999999999998,4.416666666666667,214.05928117083894,False,0.0,4.7,1,,Saturday,12.96761028111823
2021-04-04,121,6.041666666666667,85.23625,5.982499999999999,20.791666666666668,252.91666666666666,True,0.0,6.1,1,,Sunday,13.050045328067117
2021-04-05,408,3.25,57.23916666666667,6.080833333333331,15.958333333333334,300.0,False,2.3,3.6,0,,Monday,13.132389467774656
2021-04-06,777,4.125,61.56916666666667,6.209999999999998,11.833333333333334,292.5,False,2.3,4.1,0,,Tuesday,13.214634154843079
2021-04-07,338,3.4583333333333335,78.02499999999999,6.209999999999998,6.416666666666667,263.3333333333333,False,0.0,3.6,1,,Wednesday,13.296770527085611
2021-04-08,677,3.7916666666666665,79.37249999999999,6.106666666666666,14.791666666666666,252.08333333333334,False,0.3,3.8,0,,Thursday,13.378789381419418
2021-04-09,379,4.833333333333333,75.82249999999999,5.659583333333331,21.5,259.5833333333333,False,4.1,5.1,0,,Friday,13.460681149584605
2021-04-10,734,3.9583333333333335,73.91666666666667,6.209999999999998,11.375,266.25,False,1.8,4.1,0,,Saturday,13.542435873686077
2021-04-11,721,1.4583333333333333,95.07416666666666,5.8479166666666655,6.041666666666667,120.83333333333333,False,0.0,1.3,1,,Sunday,13.624043181561403
2021-04-12,58,3.875,81.60749999999997,6.080833333333331,13.375,249.16666666666666,False,6.1,3.8,0,,Monday,13.705492261976595
2021-04-13,689,4.083333333333333,70.99500000000002,6.209999999999998,6.5,272.9166666666667,False,0.5,4.2,0,,Tuesday,13.786771839657233
2021-04-14,682,3.75,66.88458333333334,6.132499999999999,2.6666666666666665,175.5111768458501,False,0.0,3.8,1,,Wednesday,13.867870150165393
2021-04-15,681,5.25,65.43166666666669,6.209999999999998,5.083333333333333,132.08333333333334,False,0.0,5.0,1,,Thursday,13.948774914634303
2021-04-16,666,6.333333333333333,63.340833333333336,6.209999999999998,5.125,99.89261450417224,False,0.0,6.1,1,,Friday,14.029473314380233
2021-04-17,352,9.666666666666666,55.275,6.209999999999998,7.291666666666667,37.5,False,0.0,9.6,1,,Saturday,14.109951965411254
2021-04-18,377,11.541666666666666,51.31375,6.209999999999998,7.25,54.166666666666664,False,0.0,11.5,1,,Sunday,14.190196892861579
2021-04-19,792,11.166666666666666,52.88958333333333,6.209999999999998,5.5,108.33333333333333,False,0.0,11.3,1,,Monday,14.270193505381568
2021-04-20,888,10.041666666666666,66.04833333333333,6.209999999999998,5.125,238.33333333333334,False,0.0,10.0,1,,Tuesday,14.349926569521573
2021-04-21,592,7.833333333333333,64.61375,6.158333333333332,15.833333333333334,288.75,False,0.0,7.7,1,,Wednesday,14.429380184153997
2021-04-22,701,7.375,56.477916666666665,6.209999999999998,10.041666666666666,313.75,False,0.0,7.6,1,,Thursday,14.508537754982447
2021-04-23,623,6.375000000000001,64.03750000000001,6.209999999999998,7.166666666666667,316.6666666666667,False,0.0,6.7,1,,Friday,14.587381969197704
2021-04-24,354,5.125,53.13541666666668,6.209999999999998,4.583333333333333,229.36856234167786,False,0.0,5.2,1,,Saturday,14.665894770344787
2021-04-25,333,4.499999999999999,56.383749999999985,6.209999999999998,6.291666666666667,255.41666666666666,False,0.0,4.4,1,,Sunday,14.744057333476194
2021-04-26,731,5.125,53.53916666666666,6.209999999999998,3.5,147.08333333333334,False,0.0,4.9,1,,Monday,14.821850040675635
2021-04-27,771,5.375,58.73916666666668,6.209999999999998,3.75,127.4871246833557,False,0.0,5.2,1,,Tuesday,14.899252457044543
2021-04-28,749,6.458333333333332,60.32458333333333,6.209999999999998,4.333333333333333,103.95189567501116,False,0.0,6.2,1,,Wednesday,14.976243307257763
2021-04-29,637,8.25,65.8575,6.209999999999998,8.875,49.583333333333336,False,0.0,8.1,1,,Thursday,15.052800452802792
2021-04-30,268,7.75,58.24458333333333,6.209999999999998,5.0,114.58333333333333,True,0.0,7.9,1,,Friday,15.128900870031663
2021-05-01,368,6.625,75.82166666666667,6.054999999999997,5.333333333333333,123.33333333333333,False,0.0,6.7,1,,Saturday,15.204520629167236
2021-05-02,284,8.583333333333334,63.93375,6.080833333333332,6.083333333333333,106.66666666666667,False,0.0,8.4,1,,Sunday,15.279634874417601
2021-05-03,496,6.75,72.38916666666667,6.209999999999998,8.416666666666666,252.5,False,0.5,6.8,0,,Monday,15.354217805370032
2021-05-04,144,6.874999999999999,91.35000000000001,6.209999999999998,12.25,130.83333333333334,True,1.5,6.8,0,,Tuesday,15.428242659847713
2021-05-05,503,6.125,93.48499999999997,5.884166666666665,7.25,317.5,False,10.9,6.2,0,Light rain,Wednesday,15.501681698430644
2021-05-06,354,4.916666666666667,81.92291666666664,6.209999999999998,5.25,282.0833333333333,True,3.6,4.9,0,Light rain,Thursday,15.574506190858383
2021-05-07,616,6.083333333333333,80.37458333333333,6.209999999999998,4.75,260.3092811708389,False,0.3,5.9,0,,Friday,15.646686404546518
2021-05-08,689,8.541666666666666,70.0225,6.209999999999998,9.833333333333334,219.16666666666666,False,0.3,8.4,0,,Saturday,15.718191595471211
2021-05-09,376,13.125,86.64708333333334,5.922916666666665,11.083333333333334,173.75,False,5.6,13.0,0,,Sunday,15.788990001685894
2021-05-10,729,14.875,81.67833333333333,6.209999999999998,9.041666666666666,167.08333333333334,False,9.9,14.9,0,,Monday,15.859048839759327
2021-05-11,633,11.75,82.65458333333333,6.209999999999998,5.541666666666667,139.16666666666666,False,1.0,11.6,0,Light rain,Tuesday,15.92833430443574
2021-05-12,62,10.75,94.13666666666666,6.158333333333331,5.25,261.6666666666667,False,4.3,10.8,0,,Wednesday,15.996811571834655
2021-05-13,487,11.458333333333334,87.67208333333332,5.822083333333332,4.333333333333333,281.25,True,0.0,11.3,1,None fog,Thursday,16.06444480652644
2021-05-14,410,11.625,94.59624999999998,4.79625,4.833333333333333,287.8092811708389,False,0.5,11.8,0,,Friday,16.131197172829324
2021-05-15,147,9.166666666666666,88.07583333333334,5.486666666666665,10.375,241.25,False,7.6,9.1,0,,Saturday,16.197030850689004
2021-05-16,317,9.666666666666666,85.19083333333334,5.750833333333332,5.125,95.83333333333333,False,3.0,9.8,0,None fog,Sunday,16.261907056508374
2021-05-17,527,10.083333333333334,92.21083333333333,5.139583333333332,3.875,176.66666666666666,False,0.0,10.1,1,,Monday,16.32578606930569
2021-05-18,788,10.791666666666666,79.21833333333335,6.209999999999998,9.625,254.58333333333334,False,9.9,10.9,0,,Tuesday,16.38862726257932
2021-05-19,766,10.166666666666666,79.31041666666668,6.158333333333331,11.791666666666666,257.3926145041723,False,0.0,10.1,1,,Wednesday,16.450389142256615
2021-05-20,638,9.833333333333334,75.9325,6.209999999999998,15.333333333333334,251.25,False,0.0,10.0,1,,Thursday,16.511029391101122
2021-05-21,570,10.458333333333334,83.98583333333333,6.209999999999998,8.291666666666666,154.16666666666666,False,0.0,10.2,1,,Friday,16.570504919937886
2021-05-22,228,11.125,85.9775,6.054999999999997,10.333333333333334,154.58333333333334,True,2.8,11.2,0,,Saturday,16.628771926038603
2021-05-23,139,9.583333333333334,93.17208333333333,5.154583333333331,12.833333333333334,239.16666666666666,True,2.3,9.7,0,,Sunday,16.68578595898594
2021-05-24,279,10.75,81.37583333333333,6.184166666666665,10.333333333333334,136.25,True,7.6,10.6,0,,Monday,16.74150199429942
2021-05-25,558,11.583333333333334,89.23624999999997,5.848333333333332,9.041666666666666,95.41666666666667,False,0.0,11.7,1,Light rain,Tuesday,16.79587451506617
2021-05-26,589,10.666666666666666,83.42583333333333,6.158333333333331,11.958333333333334,76.25,False,9.4,10.6,0,,Wednesday,16.84885760176596
2021-05-27,725,11.041666666666666,72.66708333333332,6.106666666666665,8.416666666666666,111.25,False,0.3,11.1,0,,Thursday,16.90040503042189
2021-05-28,733,10.75,86.34249999999999,6.158333333333331,6.791666666666667,259.1666666666667,False,0.0,10.6,1,,Friday,16.95047037913451
2021-05-29,407,13.5,76.29,6.209999999999998,5.75,236.66666666666666,False,0.0,13.5,1,,Saturday,16.999007142975533
2021-05-30,433,14.541666666666666,77.03708333333334,4.620833333333333,3.2083333333333335,189.67784351251677,False,0.0,14.6,1,None fog,Sunday,17.045968857127473
2021-05-31,931,12.833333333333334,84.3525,5.464166666666664,10.166666666666666,254.58333333333334,False,0.0,12.8,1,,Monday,17.09130922805112
2021-06-01,280,14.375,75.68833333333333,5.951666666666664,5.041666666666667,108.75,False,0.0,14.3,1,,Tuesday,17.13498227235339
2021-06-02,139,14.375,75.4475,6.209999999999998,11.375,85.0,False,0.0,14.4,0,,Wednesday,17.176942462906595
2021-06-03,161,16.166666666666668,69.38875,6.209999999999998,14.958333333333334,117.08333333333333,False,0.8,16.1,0,,Thursday,17.21714488164622
2021-06-04,559,16.833333333333332,72.05333333333336,6.209999999999998,7.833333333333333,101.66666666666667,False,0.8,17.1,0,,Friday,17.255545378340283
2021-06-05,556,18.083333333333332,66.21541666666668,6.132499999999999,6.416666666666667,98.33333333333333,False,0.0,17.9,1,,Saturday,17.29210073448896
2021-06-06,167,17.083333333333332,76.91333333333334,5.9774999999999965,4.0,237.08333333333334,False,0.0,17.2,1,,Sunday,17.326768831379674
2021-06-07,628,15.708333333333334,74.6425,6.209999999999998,9.416666666666666,252.91666666666666,False,0.0,15.7,0,,Monday,17.359508821188108
2021-06-08,593,15.666666666666666,76.45541666666666,6.029166666666664,12.416666666666666,257.5,False,0.0,15.8,1,,Tuesday,17.390281299889185
2021-06-09,911,16.208333333333332,76.63958333333335,5.822499999999998,12.291666666666666,251.66666666666666,False,0.0,16.3,1,,Wednesday,17.41904848062546
2021-06-10,723,17.875,78.13916666666668,5.312916666666664,9.25,242.08333333333334,False,0.0,17.9,1,,Thursday,17.44577436607374
2021-06-11,231,17.5,83.52416666666666,5.478333333333331,12.375,235.83333333333334,False,0.0,17.5,1,,Friday,17.470424918263877
2021-06-12,277,14.0,69.78375000000001,6.209999999999998,18.458333333333332,282.5,False,0.0,14.1,1,,Saturday,17.49296822423394
2021-06-13,262,14.958333333333334,69.24124999999998,6.209999999999998,13.041666666666666,280.8333333333333,False,0.0,14.8,1,,Sunday,17.513374655862943
2021-06-14,728,15.666666666666666,81.15999999999998,5.992916666666665,14.291666666666666,241.66666666666666,False,0.0,15.7,1,,Monday,17.531617022202372
2021-06-15,803,13.916666666666666,72.16083333333334,6.209999999999998,12.166666666666666,273.75,False,1.3,13.7,0,,Tuesday,17.54767071263877
2021-06-16,885,15.375,74.00874999999999,6.209999999999998,7.291666666666667,161.66666666666666,False,0.0,15.3,1,,Wednesday,17.56151382926113
2021-06-17,815,21.583333333333332,71.56625000000001,6.209999999999998,10.875,127.91666666666667,False,0.0,21.2,1,,Thursday,17.57312730687873
2021-06-18,787,18.166666666666668,79.96458333333335,5.739583333333331,5.958333333333333,255.41666666666666,False,0.0,18.3,1,,Friday,17.582495019239452
2021-06-19,403,18.916666666666668,79.95458333333335,6.209999999999998,9.0,189.16666666666666,False,0.3,18.7,0,,Saturday,17.589603870133704
2021-06-20,259,15.875,85.97166666666665,5.899999999999999,10.666666666666666,171.66666666666666,False,0.0,15.9,1,,Sunday,17.594443868232513
2021-06-21,740,13.916666666666666,80.69916666666666,6.209999999999998,10.083333333333334,256.6666666666667,False,9.4,13.9,0,,Monday,17.59700818469771
2021-06-22,820,15.375,85.60083333333334,6.209999999999998,4.833333333333333,262.9166666666667,False,0.5,15.3,0,,Tuesday,17.597293192814114
2021-06-23,804,15.708333333333334,79.80958333333332,6.209999999999998,5.833333333333333,296.25,False,0.0,15.7,1,,Wednesday,17.595298489122687
2021-06-24,659,15.416666666666666,76.56541666666669,6.209999999999998,8.791666666666666,246.55928117083894,False,0.0,15.4,1,,Thursday,17.59102689577514
2021-06-25,663,15.25,85.92583333333333,6.209999999999998,6.75,256.25,False,0.0,15.3,1,,Friday,17.58448444407888
2021-06-26,311,15.333333333333334,87.36416666666666,5.837916666666665,9.083333333333334,262.8092811708389,False,0.0,15.3,1,,Saturday,17.575680339449985
2021-06-27,344,15.458333333333334,79.10833333333335,6.209999999999998,12.625,253.33333333333334,False,0.0,15.3,1,,Sunday,17.564626908235898
2021-06-28,811,15.583333333333334,78.07041666666667,6.209999999999998,11.375,254.16666666666666,False,0.0,15.4,1,,Monday,17.551339527101963
2021-06-29,869,15.083333333333334,80.02416666666669,6.209999999999998,7.125,254.58333333333334,False,0.0,15.1,1,,Tuesday,17.535836535893175
2021-06-30,810,17.5,74.19500000000001,5.718749999999997,6.875,85.83333333333333,False,0.0,17.5,1,,Wednesday,17.518139135076968
2021-07-01,275,17.125,76.62375,6.209999999999998,9.416666666666666,84.16666666666667,False,0.0,17.3,1,,Thursday,17.498271269044007
2021-07-02,116,19.958333333333332,81.81708333333334,6.209999999999998,4.916666666666667,140.72594783750557,False,1.0,19.8,0,Light drizzle,Friday,17.476259496686264
2021-07-03,243,20.083333333333332,81.49333333333333,5.499583333333331,3.625,241.3445101791834,False,3.3,19.9,0,,Saturday,17.452132850782853
2021-07-04,580,19.541666666666668,84.7425,5.788749999999997,5.0,169.89261450417226,False,0.0,19.5,1,None mist,Sunday,17.42592268780536
2021-07-05,222,19.375,82.615,5.354166666666664,8.583333333333334,143.75,False,0.3,19.5,0,,Monday,17.397662529803313
2021-07-06,577,17.416666666666668,87.4533333333333,6.029166666666665,9.791666666666666,147.91666666666666,False,1.8,17.2,0,,Tuesday,17.367387900047536
2021-07-07,707,18.375,74.19208333333334,6.209999999999998,9.916666666666666,197.91666666666666,False,0.0,18.3,1,,Wednesday,17.335136154098823
2021-07-08,150,18.333333333333332,78.58041666666666,6.209999999999998,5.625,179.4759478375056,False,0.3,18.3,0,,Thursday,17.300946307930023
2021-07-09,874,18.541666666666668,84.03208333333333,5.648749999999999,3.8333333333333335,278.75,False,0.5,18.4,0,,Friday,17.26485886466802
2021-07-10,792,17.875,81.92541666666669,6.209999999999998,8.916666666666666,287.9166666666667,False,1.5,17.9,0,,Saturday,17.226915641436882
2021-07-11,213,17.166666666666668,72.07041666666667,6.209999999999998,8.833333333333334,246.66666666666666,False,0.3,17.3,0,,Sunday,17.187159597683493
2021-07-12,321,19.291666666666668,71.77041666666666,6.209999999999998,8.666666666666666,86.66666666666667,False,0.0,19.3,1,,Monday,17.145634666252583
2021-07-13,638,22.333333333333332,74.365,6.209999999999998,7.583333333333333,72.5,False,0.0,22.3,1,,Tuesday,17.10238558835098
2021-07-14,637,23.625,72.79333333333334,5.599583333333331,3.125,204.89261450417226,False,0.0,23.7,1,None fog,Wednesday,17.057457753411704
2021-07-15,721,21.666666666666668,80.675,4.9379166666666645,5.625,272.8092811708389,False,0.0,21.5,1,,Thursday,17.01089704473182
2021-07-16,598,21.458333333333332,72.86375,5.617916666666665,5.375,286.6666666666667,False,0.0,21.5,1,,Friday,16.962749691624794
2021-07-17,319,20.083333333333332,72.95666666666666,6.209999999999998,11.791666666666666,281.25,False,0.0,20.0,1,,Saturday,16.913062128692843
2021-07-18,238,16.791666666666668,71.56541666666668,6.209999999999998,14.458333333333334,280.8333333333333,False,0.0,16.9,1,,Sunday,16.861880862698797
2021-07-19,583,17.916666666666668,72.91833333333334,6.209999999999998,6.916666666666667,256.9759478375056,False,0.0,17.9,1,,Monday,16.8092523473956
2021-07-20,441,16.75,73.41791666666667,6.209999999999998,14.5,275.0,False,0.0,16.8,1,,Tuesday,16.75522286655605
2021-07-21,525,18.0,71.78541666666666,6.209999999999998,6.083333333333333,182.70189567501117,False,0.0,18.0,0,,Wednesday,16.69983842534297
2021-07-22,540,17.833333333333332,79.41208333333333,5.977499999999998,8.25,227.5,False,0.0,17.7,1,,Thursday,16.643144650065896
2021-07-23,506,18.166666666666668,74.42999999999999,6.209999999999998,4.958333333333333,161.55928117083894,False,0.0,18.1,1,,Friday,16.58518669628353
2021-07-24,361,20.25,69.04833333333332,6.132499999999999,5.583333333333333,91.66666666666667,False,0.0,20.1,1,,Saturday,16.52600916514039
2021-07-25,284,20.583333333333332,77.25958333333334,6.209999999999998,11.666666666666666,93.75,False,0.0,20.7,1,,Sunday,16.465656027760158
2021-07-26,432,20.583333333333332,84.2720833333333,5.909999999999999,9.25,95.0,False,0.0,20.8,1,,Monday,16.404170557466944
2021-07-27,387,19.75,88.70208333333335,4.988333333333331,4.5,144.05928117083894,False,12.4,19.6,0,,Tuesday,16.34159526955828
2021-07-28,359,17.708333333333332,91.455,5.711249999999997,6.416666666666667,180.0,False,0.0,17.8,1,,Wednesday,16.27797186832076
2021-07-29,346,16.583333333333332,81.735,6.209999999999998,13.166666666666666,217.91666666666666,False,0.0,16.7,0,,Thursday,16.21334120095304
2021-07-30,384,17.75,80.98124999999999,6.209999999999998,15.125,257.9166666666667,False,1.0,17.9,0,,Friday,16.147743218035163
2021-07-31,304,17.25,77.78291666666668,6.209999999999998,12.541666666666666,240.0,False,0.0,17.3,1,,Saturday,16.081216940178884
2021-08-01,291,15.291666666666666,78.67,6.062499999999999,15.25,260.0,False,0.0,15.4,1,,Sunday,16.01380043047894
2021-08-02,311,16.166666666666668,74.55833333333335,6.209999999999998,8.333333333333334,281.6666666666667,False,2.8,16.2,0,,Monday,15.945530772385915
2021-08-03,581,15.375,73.84125000000002,6.209999999999998,11.083333333333334,262.0833333333333,False,0.0,15.3,1,,Tuesday,15.876444052624432
2021-08-04,531,15.416666666666666,71.33874999999999,6.209999999999998,4.875,271.9759478375056,False,0.0,15.3,1,,Wednesday,15.80657534878399
2021-08-05,163,15.5,75.92541666666669,6.052083333333331,4.583333333333333,88.11856234167783,False,0.0,15.6,1,,Thursday,15.73595872122274
2021-08-06,926,18.25,74.1225,6.132499999999999,12.875,105.83333333333333,False,0.0,18.2,1,,Friday,15.66462720892864
2021-08-07,686,14.916666666666666,87.65583333333335,5.607083333333332,8.291666666666666,99.16666666666667,False,4.8,15.1,0,,Saturday,15.592612829005654
2021-08-08,247,15.833333333333334,90.23583333333333,5.286666666666664,6.25,162.08333333333334,False,0.0,15.8,1,,Sunday,15.51994657946034
2021-08-09,923,15.958333333333334,88.22625,6.003333333333333,7.208333333333333,188.33333333333334,False,0.5,15.9,0,,Monday,15.446658444979933
2021-08-10,657,15.375,90.61416666666668,6.106666666666665,4.875,202.91666666666666,False,8.9,15.3,0,,Tuesday,15.372777405417562
2021-08-11,745,16.25,85.86583333333334,5.884166666666665,6.291666666666667,255.0,False,3.3,16.2,0,,Wednesday,15.29833144670712
2021-08-12,320,17.958333333333332,82.03208333333333,6.184166666666665,4.416666666666667,185.0,False,2.0,17.8,0,,Thursday,15.223347573954472
2021-08-13,695,17.708333333333332,84.81208333333332,5.589999999999997,11.125,226.25,False,0.0,17.7,1,Light rain,Friday,15.147851826467978
2021-08-14,262,16.0,81.41374999999998,6.209999999999998,13.769983654683188,231.4518956750112,False,6.9,15.9,0,,Saturday,15.071869294503825
2021-08-15,294,15.791666666666666,81.5625,6.184166666666665,10.384991827341594,262.3926145041723,False,0.8,15.9,0,Light rain,Sunday,14.995424137526106
2021-08-16,702,14.5,87.12083333333334,6.209999999999998,4.25,172.91666666666666,False,1.3,14.6,0,Light rain,Monday,14.918539603787139
2021-08-17,797,16.875,79.33666666666666,6.209999999999998,10.541666666666666,302.5,False,0.8,16.9,0,,Tuesday,14.841238051060163
2021-08-18,688,15.541666666666666,78.83833333333335,6.209999999999998,15.833333333333334,269.5833333333333,False,0.0,15.6,1,,Wednesday,14.763540968363403
2021-08-19,715,15.166666666666666,74.30874999999999,6.209999999999998,14.333333333333334,275.0,False,0.0,15.2,1,,Thursday,14.685468998528307
2021-08-20,771,15.041666666666666,71.90583333333333,6.209999999999998,11.75,273.75,False,0.0,15.1,1,,Friday,14.607041961486043
2021-08-21,365,14.291666666666666,73.8304166666667,6.209999999999998,6.833333333333333,217.91666666666666,False,0.0,14.4,1,,Saturday,14.528278878148107
2021-08-22,270,14.583333333333334,74.47000000000001,6.209999999999998,4.375,68.33333333333333,False,0.0,14.5,1,,Sunday,14.449197994775952
2021-08-23,554,14.708333333333334,76.11625000000002,5.493749999999998,2.125,144.05928117083891,False,0.0,14.7,1,,Monday,14.369816807744062
2021-08-24,870,15.208333333333334,82.56291666666667,4.2174999999999985,8.75,187.5,False,0.0,15.3,1,,Tuesday,14.290152088608005
2021-08-25,786,18.166666666666668,69.99875,6.209999999999998,11.166666666666666,270.4166666666667,False,0.0,18.1,1,,Wednesday,14.210219909402698
2021-08-26,714,15.166666666666666,64.16,6.209999999999998,15.083333333333334,30.416666666666668,False,0.0,15.1,1,,Thursday,14.130035668101499
2021-08-27,632,15.125,81.8041666666667,6.209999999999998,12.5,27.5,False,0.0,15.2,1,,Friday,14.049614114178366
2021-08-28,351,15.625,79.69208333333334,6.158333333333331,9.583333333333334,74.58333333333333,False,0.3,15.6,0,,Saturday,13.968969374218412
2021-08-29,361,16.916666666666668,80.47416666666668,6.209999999999998,6.708333333333333,97.08333333333333,False,0.0,17.1,1,,Sunday,13.888114977532554
2021-08-30,948,16.208333333333332,75.31416666666667,5.822083333333332,5.75,138.75,False,0.0,16.3,1,None mist,Monday,13.80706388173859
2021-08-31,1035,15.041666666666666,79.47041666666667,3.9812499999999993,2.7083333333333335,217.5,False,0.0,15.1,1,None fog,Tuesday,13.72582849827288
2021-09-01,243,15.416666666666666,90.67708333333333,3.877916666666666,3.4583333333333335,231.9759478375056,False,0.0,15.3,1,,Wednesday,13.644420717807018
2021-09-02,280,15.458333333333334,90.16625,4.592083333333331,9.041666666666666,196.66666666666666,False,0.0,15.4,1,,Thursday,13.562851935544854
2021-09-03,580,15.791666666666666,74.30958333333332,6.209999999999998,4.291666666666667,234.89261450417226,False,0.0,15.9,1,,Friday,13.481133076383573
2021-09-04,391,13.625,64.37083333333332,6.209999999999998,5.375,74.58333333333333,False,0.0,13.7,1,,Saturday,13.399274619921759
2021-09-05,137,13.25,71.83,6.209999999999998,3.9166666666666665,124.16666666666667,False,0.0,13.2,1,,Sunday,13.317286625304895
2021-09-06,941,13.416666666666666,80.23583333333335,6.158333333333331,2.875,176.66666666666666,False,0.0,13.4,1,,Monday,13.235178755902105
2021-09-07,642,16.416666666666668,86.59958333333331,4.409583333333332,8.125,238.33333333333334,False,0.0,16.3,1,None mist,Tuesday,13.152960303807296
2021-09-08,659,18.208333333333332,81.59875000000001,4.534999999999999,6.833333333333333,224.58333333333334,False,0.0,18.2,1,None mist,Wednesday,13.070640214164207
2021-09-09,935,18.166666666666668,78.92333333333332,5.101249999999998,4.375,178.2259478375056,False,0.0,18.2,1,,Thursday,12.98822710931749
